shift_id,employee_id,role,shift_type,day_of_week,hour_start,hour_end,employee_count,expected_sales_cents,sales_total_cents,assigned_sales_cents,orders_count,tips_received_cents
41d2f77e-e378-57a9-9c7b-106077d4c8dd,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,3,11,15,5,490593,457723,136331,91,26112
41d2f77e-e378-57a9-9c7b-106077d4c8dd,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,3,11,15,5,490593,457723,139393,91,20948
41d2f77e-e378-57a9-9c7b-106077d4c8dd,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,3,11,15,5,490593,457723,0,91,3768
41d2f77e-e378-57a9-9c7b-106077d4c8dd,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,3,11,15,5,490593,457723,0,91,9273
41d2f77e-e378-57a9-9c7b-106077d4c8dd,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,3,11,15,5,490593,457723,181999,91,24489
1ab402f1-7728-5786-8efb-de29b1d330cf,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,4,17,23,8,663740,759066,0,153,8885
1ab402f1-7728-5786-8efb-de29b1d330cf,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,4,17,23,8,663740,759066,0,153,7395
1ab402f1-7728-5786-8efb-de29b1d330cf,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,4,17,23,8,663740,759066,203049,153,29312
1ab402f1-7728-5786-8efb-de29b1d330cf,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,4,17,23,8,663740,759066,146858,153,19250
1ab402f1-7728-5786-8efb-de29b1d330cf,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,4,17,23,8,663740,759066,0,153,5004
1ab402f1-7728-5786-8efb-de29b1d330cf,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,4,17,23,8,663740,759066,0,153,11708
1ab402f1-7728-5786-8efb-de29b1d330cf,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,4,17,23,8,663740,759066,256026,153,30322
1ab402f1-7728-5786-8efb-de29b1d330cf,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,4,17,23,8,663740,759066,153133,153,24712
8c1f4611-bb8c-5c4b-bdad-8db43506c03f,20bedfcb-f538-582e-8520-ee183763971e,HOST,LUNCH,4,11,15,5,473004,436354,0,86,7215
8c1f4611-bb8c-5c4b-bdad-8db43506c03f,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,4,11,15,5,473004,436354,194377,86,29036
8c1f4611-bb8c-5c4b-bdad-8db43506c03f,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,4,11,15,5,473004,436354,118253,86,17054
8c1f4611-bb8c-5c4b-bdad-8db43506c03f,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,4,11,15,5,473004,436354,0,86,3078
8c1f4611-bb8c-5c4b-bdad-8db43506c03f,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,4,11,15,5,473004,436354,123724,86,21537
9a7bc0fe-72f1-5a40-91ba-b3b57a40ed3f,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,5,17,23,8,669016,654061,0,136,9361
9a7bc0fe-72f1-5a40-91ba-b3b57a40ed3f,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,5,17,23,8,669016,654061,0,136,6721
9a7bc0fe-72f1-5a40-91ba-b3b57a40ed3f,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,5,17,23,8,669016,654061,149001,136,29590
9a7bc0fe-72f1-5a40-91ba-b3b57a40ed3f,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,5,17,23,8,669016,654061,117473,136,16206
9a7bc0fe-72f1-5a40-91ba-b3b57a40ed3f,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,5,17,23,8,669016,654061,0,136,3601
9a7bc0fe-72f1-5a40-91ba-b3b57a40ed3f,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,5,17,23,8,669016,654061,0,136,8832
9a7bc0fe-72f1-5a40-91ba-b3b57a40ed3f,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,5,17,23,8,669016,654061,170400,136,26204
9a7bc0fe-72f1-5a40-91ba-b3b57a40ed3f,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,5,17,23,8,669016,654061,217187,136,22335
46c8b9f6-cddb-5198-9e27-7c742e793953,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,5,11,15,5,516823,469545,192843,99,32959
46c8b9f6-cddb-5198-9e27-7c742e793953,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,5,11,15,5,516823,469545,109097,99,17452
46c8b9f6-cddb-5198-9e27-7c742e793953,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,5,11,15,5,516823,469545,0,99,4356
46c8b9f6-cddb-5198-9e27-7c742e793953,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,5,11,15,5,516823,469545,0,99,10466
46c8b9f6-cddb-5198-9e27-7c742e793953,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,5,11,15,5,516823,469545,167605,99,20892
900bc03e-162f-5412-ad2d-4a711b751f8c,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,6,17,23,8,812227,761504,0,154,11128
900bc03e-162f-5412-ad2d-4a711b751f8c,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,6,17,23,8,812227,761504,0,154,6568
900bc03e-162f-5412-ad2d-4a711b751f8c,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,6,17,23,8,812227,761504,279519,154,35889
900bc03e-162f-5412-ad2d-4a711b751f8c,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,6,17,23,8,812227,761504,201617,154,23793
900bc03e-162f-5412-ad2d-4a711b751f8c,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,6,17,23,8,812227,761504,0,154,5754
900bc03e-162f-5412-ad2d-4a711b751f8c,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,6,17,23,8,812227,761504,0,154,11745
900bc03e-162f-5412-ad2d-4a711b751f8c,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,6,17,23,8,812227,761504,159099,154,21522
900bc03e-162f-5412-ad2d-4a711b751f8c,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,6,17,23,8,812227,761504,121269,154,20543
9355d566-0207-56e7-a686-b8d2e4cc8759,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,6,11,15,5,455331,420786,176137,84,29658
9355d566-0207-56e7-a686-b8d2e4cc8759,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,6,11,15,5,455331,420786,84203,84,13482
9355d566-0207-56e7-a686-b8d2e4cc8759,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,6,11,15,5,455331,420786,0,84,3572
9355d566-0207-56e7-a686-b8d2e4cc8759,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,6,11,15,5,455331,420786,0,84,7814
9355d566-0207-56e7-a686-b8d2e4cc8759,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,6,11,15,5,455331,420786,160446,84,21235
ed01ad7d-27fc-56a9-b585-4da07669b8de,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,1,17,23,8,572094,635097,0,129,10169
ed01ad7d-27fc-56a9-b585-4da07669b8de,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,1,17,23,8,572094,635097,0,129,6185
ed01ad7d-27fc-56a9-b585-4da07669b8de,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,1,17,23,8,572094,635097,148746,129,23309
ed01ad7d-27fc-56a9-b585-4da07669b8de,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,1,17,23,8,572094,635097,147477,129,16071
ed01ad7d-27fc-56a9-b585-4da07669b8de,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,1,17,23,8,572094,635097,0,129,4649
ed01ad7d-27fc-56a9-b585-4da07669b8de,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,1,17,23,8,572094,635097,0,129,9756
ed01ad7d-27fc-56a9-b585-4da07669b8de,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,1,17,23,8,572094,635097,192693,129,24866
ed01ad7d-27fc-56a9-b585-4da07669b8de,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,1,17,23,8,572094,635097,146181,129,21640
07948086-1cd4-52f2-9a03-ff6143a8e4e8,20bedfcb-f538-582e-8520-ee183763971e,HOST,LUNCH,1,11,15,5,513892,458376,0,99,9121
07948086-1cd4-52f2-9a03-ff6143a8e4e8,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,1,11,15,5,513892,458376,217175,99,26715
07948086-1cd4-52f2-9a03-ff6143a8e4e8,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,1,11,15,5,513892,458376,0,99,4073
07948086-1cd4-52f2-9a03-ff6143a8e4e8,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,1,11,15,5,513892,458376,0,99,10231
07948086-1cd4-52f2-9a03-ff6143a8e4e8,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,1,11,15,5,513892,458376,241201,99,31851
63db02fc-a684-5d71-b450-417fe847ed43,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,2,17,23,8,550179,664617,0,138,9324
63db02fc-a684-5d71-b450-417fe847ed43,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,2,17,23,8,550179,664617,0,138,7008
63db02fc-a684-5d71-b450-417fe847ed43,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,2,17,23,8,550179,664617,164710,138,26343
63db02fc-a684-5d71-b450-417fe847ed43,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,2,17,23,8,550179,664617,135277,138,18470
63db02fc-a684-5d71-b450-417fe847ed43,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,2,17,23,8,550179,664617,0,138,3938
63db02fc-a684-5d71-b450-417fe847ed43,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,2,17,23,8,550179,664617,0,138,8014
63db02fc-a684-5d71-b450-417fe847ed43,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,2,17,23,8,550179,664617,172469,138,22714
63db02fc-a684-5d71-b450-417fe847ed43,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,2,17,23,8,550179,664617,192161,138,23101
f8c69fb9-00c0-50df-bd7b-eb428f300c4f,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,2,11,15,5,379438,425527,160259,84,26267
f8c69fb9-00c0-50df-bd7b-eb428f300c4f,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,2,11,15,5,379438,425527,144624,84,17305
f8c69fb9-00c0-50df-bd7b-eb428f300c4f,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,2,11,15,5,379438,425527,0,84,3622
f8c69fb9-00c0-50df-bd7b-eb428f300c4f,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,2,11,15,5,379438,425527,0,84,7816
f8c69fb9-00c0-50df-bd7b-eb428f300c4f,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,2,11,15,5,379438,425527,120644,84,19138
db2fd1df-8c51-5722-81b9-1be9062dc402,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,3,17,23,8,871922,852266,0,159,11470
db2fd1df-8c51-5722-81b9-1be9062dc402,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,3,17,23,8,871922,852266,0,159,9141
db2fd1df-8c51-5722-81b9-1be9062dc402,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,3,17,23,8,871922,852266,269140,159,36118
db2fd1df-8c51-5722-81b9-1be9062dc402,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,3,17,23,8,871922,852266,190044,159,24342
db2fd1df-8c51-5722-81b9-1be9062dc402,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,3,17,23,8,871922,852266,0,159,4064
db2fd1df-8c51-5722-81b9-1be9062dc402,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,3,17,23,8,871922,852266,0,159,10155
db2fd1df-8c51-5722-81b9-1be9062dc402,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,3,17,23,8,871922,852266,207018,159,28238
db2fd1df-8c51-5722-81b9-1be9062dc402,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,3,17,23,8,871922,852266,186064,159,28031
d4d6e2d5-5ea3-5086-bdcc-0f6789cadeb6,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,3,11,15,5,452796,473964,229329,89,36282
d4d6e2d5-5ea3-5086-bdcc-0f6789cadeb6,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,3,11,15,5,452796,473964,135881,89,18154
d4d6e2d5-5ea3-5086-bdcc-0f6789cadeb6,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,3,11,15,5,452796,473964,0,89,3538
d4d6e2d5-5ea3-5086-bdcc-0f6789cadeb6,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,3,11,15,5,452796,473964,0,89,7521
d4d6e2d5-5ea3-5086-bdcc-0f6789cadeb6,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,3,11,15,5,452796,473964,108754,89,17636
d6841321-c270-5055-8f8c-d842232e9b70,0a0b64f1-c56d-5aa0-a0c7-eb653bcae0f6,BARTENDER,DINNER,4,17,23,8,787943,782339,97003,156,13823
d6841321-c270-5055-8f8c-d842232e9b70,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,4,17,23,8,787943,782339,0,156,9980
d6841321-c270-5055-8f8c-d842232e9b70,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,4,17,23,8,787943,782339,185267,156,31486
d6841321-c270-5055-8f8c-d842232e9b70,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,4,17,23,8,787943,782339,129846,156,20456
d6841321-c270-5055-8f8c-d842232e9b70,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,4,17,23,8,787943,782339,0,156,4792
d6841321-c270-5055-8f8c-d842232e9b70,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,4,17,23,8,787943,782339,0,156,11076
d6841321-c270-5055-8f8c-d842232e9b70,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,4,17,23,8,787943,782339,161286,156,23992
d6841321-c270-5055-8f8c-d842232e9b70,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,4,17,23,8,787943,782339,208937,156,24437
dcaebc73-ef8d-52f1-8c9c-3474e9151584,20bedfcb-f538-582e-8520-ee183763971e,HOST,LUNCH,4,11,15,5,447392,466316,0,97,8259
dcaebc73-ef8d-52f1-8c9c-3474e9151584,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,4,11,15,5,447392,466316,277205,97,38986
dcaebc73-ef8d-52f1-8c9c-3474e9151584,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,4,11,15,5,447392,466316,0,97,3781
dcaebc73-ef8d-52f1-8c9c-3474e9151584,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,4,11,15,5,447392,466316,0,97,8347
dcaebc73-ef8d-52f1-8c9c-3474e9151584,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,4,11,15,5,447392,466316,189111,97,25498
649d4dad-82ef-532e-b951-d66d59009ab3,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,5,17,23,8,711794,737292,0,140,10259
649d4dad-82ef-532e-b951-d66d59009ab3,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,5,17,23,8,711794,737292,0,140,7343
649d4dad-82ef-532e-b951-d66d59009ab3,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,5,17,23,8,711794,737292,216174,140,31758
649d4dad-82ef-532e-b951-d66d59009ab3,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,5,17,23,8,711794,737292,205160,140,26156
649d4dad-82ef-532e-b951-d66d59009ab3,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,5,17,23,8,711794,737292,0,140,4388
649d4dad-82ef-532e-b951-d66d59009ab3,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,5,17,23,8,711794,737292,0,140,10128
649d4dad-82ef-532e-b951-d66d59009ab3,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,5,17,23,8,711794,737292,156135,140,22664
649d4dad-82ef-532e-b951-d66d59009ab3,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,5,17,23,8,711794,737292,159823,140,25458
2644b026-9e70-5380-9850-22b4caff9b8d,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,5,11,15,5,483055,411673,127313,86,27102
2644b026-9e70-5380-9850-22b4caff9b8d,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,5,11,15,5,483055,411673,159401,86,16048
2644b026-9e70-5380-9850-22b4caff9b8d,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,5,11,15,5,483055,411673,0,86,3573
2644b026-9e70-5380-9850-22b4caff9b8d,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,5,11,15,5,483055,411673,0,86,8540
2644b026-9e70-5380-9850-22b4caff9b8d,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,5,11,15,5,483055,411673,124959,86,20431
7bac456f-74c2-5b5d-aa42-304e3a93fbc9,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,6,17,23,8,781818,740841,0,154,11268
7bac456f-74c2-5b5d-aa42-304e3a93fbc9,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,6,17,23,8,781818,740841,0,154,7039
7bac456f-74c2-5b5d-aa42-304e3a93fbc9,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,6,17,23,8,781818,740841,212644,154,28535
7bac456f-74c2-5b5d-aa42-304e3a93fbc9,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,6,17,23,8,781818,740841,162146,154,19307
7bac456f-74c2-5b5d-aa42-304e3a93fbc9,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,6,17,23,8,781818,740841,0,154,4485
7bac456f-74c2-5b5d-aa42-304e3a93fbc9,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,6,17,23,8,781818,740841,0,154,9743
7bac456f-74c2-5b5d-aa42-304e3a93fbc9,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,6,17,23,8,781818,740841,140808,154,25115
7bac456f-74c2-5b5d-aa42-304e3a93fbc9,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,6,17,23,8,781818,740841,225243,154,30097
80575ebd-bbe7-502e-80ba-c5799021191f,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,6,11,15,5,502569,462880,205464,97,29989
80575ebd-bbe7-502e-80ba-c5799021191f,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,6,11,15,5,502569,462880,113971,97,15898
80575ebd-bbe7-502e-80ba-c5799021191f,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,6,11,15,5,502569,462880,0,97,3703
80575ebd-bbe7-502e-80ba-c5799021191f,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,6,11,15,5,502569,462880,0,97,7978
80575ebd-bbe7-502e-80ba-c5799021191f,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,6,11,15,5,502569,462880,143445,97,22977
8323bf0f-5db9-5e4a-ae2d-e8844d00ef9b,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,1,17,23,8,744539,772581,0,155,10127
8323bf0f-5db9-5e4a-ae2d-e8844d00ef9b,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,1,17,23,8,744539,772581,0,155,7764
8323bf0f-5db9-5e4a-ae2d-e8844d00ef9b,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,1,17,23,8,744539,772581,227691,155,35234
8323bf0f-5db9-5e4a-ae2d-e8844d00ef9b,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,1,17,23,8,744539,772581,177125,155,22424
8323bf0f-5db9-5e4a-ae2d-e8844d00ef9b,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,1,17,23,8,744539,772581,0,155,4147
8323bf0f-5db9-5e4a-ae2d-e8844d00ef9b,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,1,17,23,8,744539,772581,0,155,11981
8323bf0f-5db9-5e4a-ae2d-e8844d00ef9b,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,1,17,23,8,744539,772581,221319,155,26243
8323bf0f-5db9-5e4a-ae2d-e8844d00ef9b,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,1,17,23,8,744539,772581,146446,155,20897
b639ec64-5c36-5d51-83e0-c21173278326,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,1,11,15,5,440897,473334,176429,94,29626
b639ec64-5c36-5d51-83e0-c21173278326,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,1,11,15,5,440897,473334,139807,94,17697
b639ec64-5c36-5d51-83e0-c21173278326,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,1,11,15,5,440897,473334,0,94,3915
b639ec64-5c36-5d51-83e0-c21173278326,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,1,11,15,5,440897,473334,0,94,8926
b639ec64-5c36-5d51-83e0-c21173278326,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,1,11,15,5,440897,473334,157098,94,24355
949bdd13-8711-5367-8795-8764abfdff6f,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,2,17,23,8,717818,762647,0,158,11267
949bdd13-8711-5367-8795-8764abfdff6f,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,2,17,23,8,717818,762647,0,158,8279
949bdd13-8711-5367-8795-8764abfdff6f,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,2,17,23,8,717818,762647,228339,158,29581
949bdd13-8711-5367-8795-8764abfdff6f,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,2,17,23,8,717818,762647,168620,158,23912
949bdd13-8711-5367-8795-8764abfdff6f,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,2,17,23,8,717818,762647,0,158,4733
949bdd13-8711-5367-8795-8764abfdff6f,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,2,17,23,8,717818,762647,0,158,11279
949bdd13-8711-5367-8795-8764abfdff6f,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,2,17,23,8,717818,762647,179272,158,24621
949bdd13-8711-5367-8795-8764abfdff6f,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,2,17,23,8,717818,762647,186416,158,22954
6bf4efc8-3d9c-541b-951e-c73cfb846dc2,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,2,11,15,5,424247,460495,215546,93,36466
6bf4efc8-3d9c-541b-951e-c73cfb846dc2,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,2,11,15,5,424247,460495,128483,93,16774
6bf4efc8-3d9c-541b-951e-c73cfb846dc2,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,2,11,15,5,424247,460495,0,93,3811
6bf4efc8-3d9c-541b-951e-c73cfb846dc2,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,2,11,15,5,424247,460495,0,93,8645
6bf4efc8-3d9c-541b-951e-c73cfb846dc2,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,2,11,15,5,424247,460495,116466,93,19176
53ddc7fd-2d16-5f5b-b343-70e174cb09e7,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,3,17,23,8,776101,731096,0,152,9046
53ddc7fd-2d16-5f5b-b343-70e174cb09e7,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,3,17,23,8,776101,731096,0,152,5931
53ddc7fd-2d16-5f5b-b343-70e174cb09e7,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,3,17,23,8,776101,731096,183978,152,27093
53ddc7fd-2d16-5f5b-b343-70e174cb09e7,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,3,17,23,8,776101,731096,145118,152,19155
53ddc7fd-2d16-5f5b-b343-70e174cb09e7,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,3,17,23,8,776101,731096,0,152,5137
53ddc7fd-2d16-5f5b-b343-70e174cb09e7,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,3,17,23,8,776101,731096,0,152,9956
53ddc7fd-2d16-5f5b-b343-70e174cb09e7,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,3,17,23,8,776101,731096,204524,152,27442
53ddc7fd-2d16-5f5b-b343-70e174cb09e7,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,3,17,23,8,776101,731096,197476,152,23157
336e4909-0c8d-5b73-8c6f-c5b0d3acec94,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,3,11,15,5,545108,496830,205364,98,31764
336e4909-0c8d-5b73-8c6f-c5b0d3acec94,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,3,11,15,5,545108,496830,104382,98,17633
336e4909-0c8d-5b73-8c6f-c5b0d3acec94,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,3,11,15,5,545108,496830,0,98,4441
336e4909-0c8d-5b73-8c6f-c5b0d3acec94,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,3,11,15,5,545108,496830,0,98,8327
336e4909-0c8d-5b73-8c6f-c5b0d3acec94,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,3,11,15,5,545108,496830,187084,98,24222
